,Title,Summary
221,"trường đh bách khoa-đhqg-hcm ký kết biên bản thỏa thuận hợp tác giáo dục và nghiên cứu với đh auckland, new zealand","ngày 15/3/2022, trường đh bách khoa-đhqg-hcm đã chính thức ký kết biên bản thỏa thuận hợp tác giáo dục và nghiên cứu với đh auckland (uoa), new zealand. buổi lễ diễn ra với hình thức kết hợp trực tuyến và trực tiếp tại 2 địa điểm: trường đh bách khoa và trường đh auckland."
222,chúc mừng 03 giáo sư và 10 phó giáo sư của trường đại học bách khoa - đhqg tp.hcm đạt đủ số phiếu tín nhiệm theo quy định,"chiều 14/03/2022, hội đồng giáo sư nhà nước đã chính thức công bố kết quả số ứng viên đạt đủ số phiếu tín nhiệm theo quy định với 405 ứng viên, gồm 42 ứng viên giáo sư và 363 ứng viên phó giáo sư (xét tại phiên họp lần thứ vill của hđgsnn nhiệm kỳ 2018-2023, ngày 12/03/2022)."
223,"02 đội bách khoa giành 03 giải thưởng cao nhất cuộc thi ""sáng kiến bền vững - mitsubishi electric vietnam 2021""","ngày 12/3/2022, vòng chung kết cuộc thi thiết kế điều hoà không khí ""sáng kiến bền vững - mitsubishi electric vietnam 2021"" đã diễn  tại trường đh bách khoa-đhqg-hcm. đây là cuộc thi của công ty  mitsubishi electric vietnam phối hợp với các trường đh tổ chức dành cho các sinh viên ngành kt nhiệt để tìm hiểu về các công nghệ xanh mới nhất từ mitsubishi electric."
224,"trường đh bách khoa ký kết thỏa thuận hợp tác đào tạo bằng đôi với đh quốc gia yokohama, nhật bản","sáng nay 11/3/2022, lễ ký kết thỏa thuận hợp tác về đào tạo bằng đôi (double degree program) chương trình thạc sĩ chất lượng cao ngành quản lý xây dựng giữa trường đại học bách khoa – đhqg-hcm và đh quốc gia yokohama (yokohama national university), nhật bản đã được tổ chức thông qua hình thức trực tuyến."
225,"lãnh đạo trường tặng quà và chúc mừng nữ viên chức, người lao động của trường nhân ngày quốc tế phụ nữ 8/3","sáng nay 8/3, đảng ủy, ban giám hiệu và công đoàn trường đh bách khoa-đhqg-hcm đã đến các đơn vị để tặng quà và gửi những lời chúc tốt đẹp nhất đến các nữ viên chức, người lao động của trường nhân ngày quốc tế phụ nữ 8/3."
226,dự án trà giải lo âu assamica của sinh viên bách khoa tiếp tục thắng lớn tại epics,"vượt qua các ứng viên khác, đội hcmut team 3 - med tech đến từ trường đh bách khoa-đhqg-hcm đã xuất sắc giành giải nhì tại cuộc thi dự án kỹ thuật phục vụ cộng đồng (epics)..."
227,chúc mừng các tân thạc sĩ bk-imp khóa đầu tiên tốt nghiệp,"vừa qua, tại phòng 202 nhà a4, trường đại học bách khoa, chương trình bk-imp đã tổ chức lễ tốt nghiệp cho học viên khóa 2019. buổi lễ có sự tham dự của pgs.ts lê văn thăng – phó hiệu trưởng trường đh bách khoa, ban giám đốc và giảng viên chương trình cùng người thân, bạn bè của học viên."
228,trường đh bách khoa: tân sinh viên nô nức tham gia ngày hội kỹ thuật 2022,"sáng ngày 26/2, trường đh bách khoa đã tưng bừng tổ chức ngày hội kỹ thuật năm 2022. đây là hoạt động thường niên và cũng là sự kiên trực tiếp đầu tiên dành cho tân sinh viên khoá 2021 của trường."
229,chúc mừng 03 chương trình đào tạo của trường đh bách khoa đạt kiểm định chất lượng aqas đầu tiên ở việt nam,"mới đây, 03 chương trình đào tạo của khoa cơ khí, gồm:  kỹ thuật cơ điện tử, kỹ thuật cơ khí, kỹ thuật hệ thống công nghiệp vừa được tổ chức kiểm định uy tín thế giới aqas thông báo công nhận đạt chất lượng kiểm định. đây cũng  là 3 chương trình đạt kiểm định aqas đầu tiên ở việt nam."
230,tiếp đoàn tham tán thương mại ý tại tp. hcm,"chiều 24/2 tại phòng 103a5, đoàn tham tán thương mại ý tại tp. hcm do ông fabio de cillis - tham tán thương mại làm trưởng đoàn đã đến thăm và làm việc với trường đh bách khoa. tiếp đoàn có ts. vũ anh quang - phó trưởng phòng quan hệ đối ngoại; pgs.ts bùi mai hương - trưởng phòng quản trị thương hiệu-truyền thông, trưởng bộ môn kt dệt may."
231,trường đh bách khoa: kế hoạch năm 2022 bám sát chiến lược hoạt động giai đoạn 2021 - 2025,"chiều ngày 21/02/2022, ban thường vụ đảng ủy, ban giám đốc đhqg-hcm đã có buổi làm việc với trường đh bách khoa về kế hoạch hoạt động năm 2022 và việc triển khai kế hoạch chiến lược giai đoạn 2021-2025 theo của trường."
232,góc tin khởi nghiệp - đổi mới sáng tạo tháng 1+2/2022,"góc tin khởi nghiệp - đổi mới sáng tạo tháng 1+2/2022 với các hoạt động liên quan đến công tác hỗ trợ cho doanh nghiệp khởi nghiệp của trường. đặc biệt, dự án nghiên cứu về giao thông thông minh của giảng viên, sinh viên trường đh bách khoa nhận hàng loạt giải thưởng về đổi mới sáng tạo khởi nghiệp năm 2021."
233,nồi lẩu nướng đa năng – ý tưởng được thương mại hóa thành công từ trung tâm ươm tạo doanh nghiệp công nghệ-trường đh bách khoa,"hiện nay trên thị trường ẩm thực, lẩu nướng đã trở thành một trong những hình thức thưởng thức bữa ăn độc đáo, mới mẻ tại việt nam khi kết hợp cả hai hình thức nướng và nấu lẩu cùng lúc trên cùng một dụng cụ nấu nướng. tuy nhiên, ít ai biết được rằng, ý tưởng nồi lẩu nướng đa năng này đã được một kỹ sư cơ điện lạnh tại tp.hcm ấp ủ từ hơn 12 năm về trước."
234,tổng lãnh sự pháp tại tp.hcm đến thăm và làm việc tại trường đại học bách khoa,"sáng ngày 17/2, tổng lãnh sự pháp tại tp.hcm, bà emmanuelle pavillon-grosser làm trưởng đoàn đã đến thăm và làm việc tại trường đại học bách khoa-đhqg-hcm. đồng thời, đoàn đã tới tham quan khu thí nghiệm và làm việc với trung tâm châu á nghiên cứu về nước (ptn care) của nhà trường."
235,trường đh bách khoa ký kết thỏa thuận hợp tác với công ty portcoast,"chiều 15/02 tại tòa nhà portcoast, 328 nguyễn trọng tuyển, phường 2, quận tân bình, tp.hcm đã diễn ra lễ ký kết hợp tác giữa trường đh bách khoa-đhqg-hcm và  công ty cổ phần tư vấn thiết kế cảng - kỹ thuật biển portcoast."
236,trường đh bách khoa tiếp đón và làm việc với cơ quan trao đổi hàn lâm đức,"chiều ngày 10/2/2022, nhân ngày làm việc đầu năm mới nhâm dần 2022, đoàn cơ quan trao đổi hàn lâm đức (daad) đã đến thăm, làm việc và chúc tết trường đh bách khoa. dẫn đoàn có ông stefan hase-bergen- trưởng văn phòng đại diện daad tại hà nội (phụ trách việt nam, lào, campuchia và myanmar); ts. berndt tilp - trưởng trung tâm thông tin daad tp.hcm và ông trần thế bình, nhân viên trung tâm thông tin daad tp.hcm."
237,trường đh bách khoa: hội nghị đảng viên 6 tháng cuối năm 2021,"sáng ngày 19/1/2022, trường đh bách khoa đã tổ chức hội nghị hội nghị đảng viên 6 tháng cuối năm 2021 và triển khai nhiệm vụ trọng tâm năm 2022 tại hội trường a5."
238,đhqg-hcm bổ nhiệm chức vụ phó hiệu trưởng trường đh bách khoa,"chiều nay 12/1/2022 tại hội trường 512 - đhqg-hcm, lễ công bố quyết định tổ chức bộ máy và bổ nhiệm nhân sự đã được tổ chức trọng thể. tại buổi lễ, pgs.ts vũ hải quân - giám đốc đhqg-hcm đã trao quyết định bổ nhiệm pgs.ts lê văn thăng giữ chức vụ phó hiệu trưởng trường đh bách khoa."
239,sinh viên bách khoa nâng cao giá trị mật ong việt nam bằng phương pháp hạ thủy phần,"nhóm bee innovative gồm các sinh viên trường đh bách khoa: hoàng bá khôi, nguyễn hồng phước, võ minh tâm, nguyễn phương hạnh (khoa hóa học) và nguyễn quý khôi (khoa cơ khí) dưới sự hướng dẫn của pgs.ts. nguyễn đình quân (ptn nhiên liệu sinh học và biomass) đã nghiên cứu và chế tạo thành công thiết bị thiết bị cô quay chân không kết hợp hấp phụ hơi nước bằng zeolite nhằm tách nước khỏi mật ong nâng cao chất lượng và giá trị thương mại."
240,"trường đh bách khoa: chuỗi hoạt động ý nghĩa chào mừng ngày truyền thống học sinh, sinh viên và hội sinh viên việt nam 9/1","thiết thực chào mừng kỷ niệm 72 năm ngày truyền thống học sinh sinh viên và hội sinh viên việt nam (9/1/1950-9/1/2022), trường đh bách khoa - đhqg-hcm đã tổ chức nhiều hoạt động ý nghĩa nhân ngày truyền thống học sinh, sinh viên và hội sinh viên việt nam: lễ tuyên dương sinh viên 5 tốt, gala vinh danh các giải thưởng nghiên cứu khoa học, học thuật, trao giải thưởng tuổi trẻ bách khoa – bk youth award 2021 thông qua hình thức trực tuyến."
241,họp hội đồng khoa học và đào tạo trường đh bách khoa,"sáng ngày 07/1/2022, hội đồng khoa học và đào tạo trường đh bách khoa-đhqg-hcm họp thảo luận và thống nhất một số công việc trọng tâm trong thời gian tới."
242,"trường đh bách khoa có 03 công trình, cụm công trình đạt giải thưởng sáng tạo tp. hcm năm 2021","tối 30/12, lễ công bố và trao giải thưởng sáng tạo tp. hcm lần thứ 2-2021 được tổ chức tại nhà hát thành phố hcm. tham dự có bà võ thị ánh xuân - phó chủ tịch nước; ông phan văn mãi - chủ tịch ubnd tphcm; bà nguyễn thị quyết tâm - nguyên chủ tịch hđnd tphcm; bà tô thị bích châu - chủ tịch ủy ban mttq việt nam tphcm..."
243,"nghiên cứu về giao thông thông minh của giảng viên, sinh viên trường đh bách khoa nhận hàng loạt giải thưởng về đổi mới sáng tạo khởi nghiệp năm 2021","hệ thống dự báo tình trạng giao thông đô thị dựa vào dữ liệu từ cộng đồng (utraffic: urban traffic estimation system) của nhóm giảng viên, sinh viên trường đh bách khoa do pgs.ts trần minh quang - giảng viên khoa khoa học và kỹ thuật máy tính và các thành viên đã đạt được nhiều giải về đổi mới sáng tạo khởi nghiệp tại tp.hcm trong năm 2021."
244,euréka 2021: students of the university of technology gained a great victory!,"lễ tổng kết trao giải - giải thưởng sinh viên nghiên cứu khoa học - euréka lần thứ 23 năm 2021 được tổ chức trang trọng vào ngày 18/12 vừa qua tại tp. hcm. đề tài: “chế tạo bộ phản ứng xúc tác dehydrate tạo etylene định hướng sử dụng trong xử lý chín trái cây” của sinh viên trường đh bách khoa – đhqg-hcm đã xuất sắc đạt giải nhất lĩnh vực công nghệ thực phẩm. ngoài giải nhất, sinh viên trường còn xuất sắc đạt thêm 01 giải ba và 03 giải khuyến khích."
245,"hội khuyến học thương gia đài loan trao học bổng cho 23 nghiên cứu sinh, học viên cao học trường đh bách khoa","sáng nay 28/12 tại ht a4, hội khuyến học thương gia đài loan tại vn và trường đh bách khoa-đhqg-hcm đã tiến hành trao học bổng cho 23 nghiên cứu sinh, học viên cao học với tổng  trị giá 270 triệu đồng."
246,"hội nghị thường niên đhqg-hcm 2021: nhiều tập thể, cá nhân trường đh bách khoa được vinh danh, khen thưởng","sáng nay 22/12, đại học quốc gia tp. hcm tổ chức hội nghị thường niên năm 2021 tại hội trường trần chí đáo. hội nghị nhằm tổng kết các hoạt động năm 2021 và triển khai hoạt động năm 2022."
247,bk run 2021: đường chạy tràn ngập sắc xanh,"sáng nay 21/12/2021, giải việt dã truyền thống của trường đh bách khoa - đhqg-hcm được tổ chức tại sân a5 nhằm chào mừng kỷ niệm chào mừng kỷ niệm ngày thành lập quân đội nhân dân việt nam 22/12.  giải cũng là sân chơi để giảng viên, viên chức, người lao động, của trường giao lưu, học hỏi, tích cực trong việc tham gia các phong trào thể dục thể thao, nâng cao sức khỏe."
248,"hội nghị ban đại diện cộng đồng cựu sinh viên phú thọ - bách khoa lần thứ ii, nhiệm kỳ 2021 - 2023","ngày 18/12/2021, ban đại diện cộng đồng cựu sinh viên phú thọ - bách khoa đã long trọng tổ chức hội nghị ban đại diện cộng đồng cựu sinh viên phú thọ - bách khoa lần thứ ii – nhiệm kỳ 2021 - 2023."
249,trường đh bách khoa họp mặt viên chức nghỉ hưu 2021,"chiều 20/12/2021, trường đh bách khoa - đhqg-hcm tổ chức buổi họp  mặt các giảng viên, cán bộ viên chức nghỉ hưu trong năm 2021."
250,"02 đội thi của sinh viên, học viên bách khoa chiến thắng cuộc thi quốc tế về ý tưởng nghiên cứu có giá trị về khoa học, ứng dụng","cuộc thi international capstone design contest 2021 là cuộc thi giữa các đội sinh viên của các trường đại học ở hàn quốc và quốc tế về ý tưởng nghiên cứu có giá trị về khoa học, về ứng dụng do trường đại học quốc gia pukyong (hàn quốc) tổ chức từ 26/11 đến 8/12/2021."
251,chúc mừng 03 nữ sinh viên bách khoa nhận phần thưởng nữ sinh viên tiêu biểu trong lĩnh vực khoa học công nghệ năm 2021,"sáng ngày 19/12, tại trường đại học xây dựng (hà nội) đã diễn ra lễ trao phần thưởng nữ sinh viên tiêu biểu trong lĩnh vực khoa học công nghệ năm 2021."
252,trường đh bách khoa- đhqg-hcm được công nhận đạt chuẩn chất lượng giáo dục nước ngoài,"mới đây, cục quản lý chất lượng (bộ gd-đt) vừa công bố các cơ sở giáo dục đại học được công nhận đạt tiêu chuẩn chất lượng giáo dục theo tiêu chuẩn nước ngoài. theo đó, trường đh bách khoa- đhqg-hcm và 6 trường tại vn được bộ gd-đt công nhận đạt tiêu chuẩn nước ngoài."
253,"trường đh bách khoa trao huy hiệu 40, 30 năm tuổi đảng và tuyên dương tập thể, cá nhân điển hình trong phong trào thi đua “dân vận khéo” năm 2021","sáng nay 16/12 tại ht a4, trường đh bách khoa - đhqg-hcm đã tổ chức lễ trao huy hiệu đảng và tuyên dương tập thể, cá nhân điển hình trong phong trào thi đua “dân vận khéo” năm 2021."
254,"trường đh bách khoa lắp đặt hệ thống iot check-in bách khoa do giảng viên, sinh viên trường chế tạo","nhằm chuẩn bị cho việc triển khai giảng dạy trực tiếp, trường đh bách khoa-đhqg-hcm tiến hành lắp đặt hệ thống iot check-in bách khoa do giảng viên, sinh viên trường chế tạo vào sáng nay 10/12/2021."
255,chúc mừng nhóm med tech đạt giải nhất cuộc thi bách khoa innovation 2021,"ngày 12/12/2021, vòng chung kết - cuộc thi bách khoa innovation 2021 chính thức diễn ra tại trường đh bách khoa – đhqg-hcm với màn tranh tài của 20 đội đã chiến thắng ở vòng bán kết (18 nhóm đại học, 02 nhóm thpt) với hình thức trực tuyến."
256,"lễ ký kết mou và thảo luận hợp tác giữa trường đh bách khoa và đại học quốc gia kunsan, hàn quốc","ngày 08/12/2021, lễ ký kết biên bản ghi nhớ (mou) và thảo luận hợp tác giữa trường đh bách khoa-đhqg-hcm với đại học quốc gia kunsan (hàn quốc) đã diễn ra với hình thức trực tuyến."
257,giảng viên trường đh bách khoa được hội đồng cấp nhà nước đề nghị tặng giải thưởng hồ chí minh,"mới đây, cụm công trình ""nghiên cứu đổi mới và phát triển công nghệ và thiết bị chế biến lương thực - thực phẩm và nông sản việt nam"" của ngnd. pgs.ts trần doãn sơn - giảng viên khoa cơ khí - trường đh bách khoa-đhqg-hcm vừa được hội đồng cấp nhà nước đề nghị tặng giải thưởng hồ chí minh trong lĩnh vực khoa học công nghệ đợt 6."
258,trường đh bách khoa và trường đh y khoa phạm ngọc thạch hợp tác cùng chăm lo sức khỏe nhân dân,"chiều ngày 2/12, trường đại học bách khoa- đhqg-hcm và trường đại học y khoa phạm ngọc thạch đã ký kết thỏa thuận hợp tác toàn diện. hai đơn vị cùng thống nhất hợp tác nhằm nâng cao hiệu quả trong các hoạt động dịch vụ chăm sóc sức khỏe cho người dân."
259,"thông báo công khai kết quả xét công nhận đạt tiêu chuẩn chức danh giáo sư, phó giáo sư năm 2021","thực hiện khoản 3 điều 12 của quyết định số 37/2018/qđ-ttg ngày 31 tháng 8 năm 2018 của thủ tướng chính phủ ban hành quy định tiêu chuẩn, thủ tục xét công nhận đạt tiêu chuẩn và bổ nhiệm chức danh giáo sư, phó giáo sư; thủ tục xét hủy bỏ công nhận chức danh và miễn nhiệm chức danh giáo sư, phó giáo sư, hội đồng giáo sư cơ sở  trường đại học bách khoa – đại học quốc gia thành phố hồ chí minh thông báo đến toàn thể viên chức và người lao động thông tin công khai kết quả xét công nhận đạt tiêu chuẩn chức danh giáo sư, phó giáo sư năm 2021 như sau:"
260,"diễn đàn thường niên công nghiệp - bách khoa - doanh nghiệp, chủ đề năm 2021: khởi đầu một nền tảng","chiều 24/11/2021, diễn đàn thường niên công nghiệp – bách khoa - doanh nghiệp đã được diễn ra tại tầng 19 tòa nhà sofic, số 10 mai chí thọ, p. thủ thiêm, tp. thủ đức, tp.hcm. sự kiện do trường đh bách khoa- đhqg-hcm phối hợp với ban đại diện cộng đồng cựu sinh viên phú thọ - bách khoa (bka) tổ chức theo hình thức hybrid conference (trực tiếp và trực tuyến)."
261,"hội nghị viên chức, người lao động trường đh bách khoa-đhqg-hcm năm học 2021 - 2022","sáng nay 23/11/2021, trường đh bách khoa đã tổ chức hội nghị viên chức, người lao động năm học 2021-2022 theo hình thức trực tuyến. tham dự hội nghị có 12 đại biểu đương nhiên, 177 đại biểu được bầu từ các hội nghị viên chức cơ sở của trường."
262,chuyển đổi số và đổi mới sáng tạo phục vụ phát triển kinh tế - xã hội,
263,350 phần quà an sinh cho sinh viên bách khoa từ đoàn thanh niên ngân hàng bidv,"350 phần, mỗi phần quà trị giá 300.000 đồng (tổng giá trị là 105 triệu đồng) vừa được đoàn thanh niên ngân hàng bidv - chi nhánh ba tháng hai trao cho đoàn trường đh bách khoa - đhqg-hcm để gửi đến các bạn sinh viên nhà trường bị ảnh hưởng bởi dịch covid-19 sáng ngày 12/11 vừa qua."
264,"công khai bản đăng ký xét công nhận đạt tiêu chuẩn chức danh giáo sư, phó giáo sư năm 2021","thực hiện quyết định số 37/2018/qđ-ttg ngày 31 tháng 8 năm 2018 của thủ tướng chính phủ ban hành quy định tiêu chuẩn, thủ tục xét công nhận đạt tiêu chuẩn và bổ nhiệm chức danh giáo sư, phó giáo sư; thủ tục xét hủy bỏ công nhận chức danh và miễn nhiệm chức danh giáo sư, phó giáo sư, ban giám hiệu trường đại học bách khoa – đhqg-hcm thông báo đến toàn thể viên chức và người lao động địa chỉ công khai danh sách và bản đăng ký của các ứng viên đăng ký xét công nhận đạt tiêu chuẩn chức danh gs, pgs năm 2021 tại hội đồng giáo sư cơ sở trường đại học bách khoa – đhqg-hcm như sau:"
265,chào mừng ngày pháp luật việt nam năm 2021 (09/11/2021),"điều 8 của luật phổ biến, giáo dục pháp luật năm 2012 quy định: “ngày 09/11 hằng năm là ngày pháp luật nước cộng hòa xã hội chủ nghĩa việt nam. ngày pháp luật được tổ chức nhằm tôn vinh hiến pháp, pháp luật, giáo dục ý thức thượng tôn pháp luật cho mọi người trong xã hội”."
266,hơn 1.000 vị trí việc làm tại bach khoa online career fair 2021 đang chờ bạn!,"bach khoa career fair là một trong những sự kiện tuyển dụng lớn nhất trong năm ở khu vực miền nam, được diễn ra thường niên tại trường đh bách khoa - đhqg-hcm."
267,3/5 dự án của sinh viên bách khoa vào top 5 s&ip 2021,"ngày 29/10,  top5 dự án xuất sắc nhất cuộc thi s&ip2021 đã được lựa chọn, trong đó có 3/5 dự án là của sinh viên trường đh bách khoa."
268,cơ hội thiết kế không gian truyền thống sinh viên phú thọ-bách khoa,"“không gian truyền thống sinh viên phú thọ-bách khoa” là nơi lưu dấu cho cộng đồng sinh viên, cựu sinh viên và giảng viên trường đh bách khoa - đhqg-hcm, dự kiến đặt tại cổng 1 (lý thường kiệt) trường đh bách khoa."
269,chúc mừng đội bk - exciter đoạt giải vô địch cuộc thi b.i.m - next generation lần i,"đội bk - exciter gồm 3 thành viên năm cuối khoa kt xây dựng - trường đh bách khoa- đhqg-hcm: đoàn anh thi, nguyễn minh tân, nguyễn văn bảo vừa xuất sắc đoạt giải vô địch tại vòng chung kết cuộc thi b.i.m - next generation lần i do đoàn khoa kt xây dựng tổ chức ngày 24/10 vừa qua."
270,bosch tài trợ phòng thí nghiệm cho trường đh bách khoa thúc đẩy hoạt động nghiên cứu khoa học,sáng nay 25/10 tại trường đh bách khoa - đhqg-hcm đã tổ chức lễ ký kết thỏa thuận giữa công ty tnhh bosch việt nam và trường đh bách khoa về việc tài trợ phòng thí nghiệm công nghệ ô tô bosch đặt tại xưởng c3 - khoa kỹ thuật giao thông.
271,"trường đh bách khoa tặng quà chúc mừng nữ cán bộ viên chức, người lao động nhân ngày 20/10","nhân kỷ niệm 91 năm ngày thành lập hội liên hiệp phụ nữ việt nam (20/10/1930 - 20/10/2021), 11 năm kỷ niệm ngày phụ nữ việt nam (20/10/2010 - 20/10/2021), công đoàn trường đh bách khoa - đhqg-hcm đã tổ chức tặng quà cho tất cả nữ cán bộ viên chức, người lao động toàn trường."
